epoch,step,train/loss,train/loss_12,train/loss_21,train/lr,train/tau
0,9,3.949282646179199,1.995278239250183,1.9540042877197266,1.4400000054592965e-06,0.9900000095367432
0,19,3.7632222175598145,1.8868088722229004,1.8764134645462036,3.0399999104702147e-06,0.9900000095367432
0,29,3.561221122741699,1.7730705738067627,1.788150668144226,4.640000042854808e-06,0.9900000095367432
0,39,3.206310272216797,1.604166030883789,1.6021442413330078,6.2399999478657264e-06,0.9900000095367432
0,49,2.7754993438720703,1.3831597566604614,1.3923395872116089,7.839999852876645e-06,0.9900000095367432
0,59,2.2425036430358887,1.1166054010391235,1.1258981227874756,9.440000212634914e-06,0.9900000095367432
0,69,1.6629745960235596,0.8407468795776367,0.8222278356552124,1.1039999662898481e-05,0.9900000095367432
0,79,1.1957391500473022,0.6125974655151367,0.5831416845321655,1.264000002265675e-05,0.9900000095367432
0,89,0.8645641207695007,0.4148052930831909,0.4497588276863098,1.4240000382415019e-05,0.9900000095367432
0,99,0.5969117879867554,0.3131156265735626,0.28379619121551514,1.5839999832678586e-05,0.9900000095367432
0,109,0.33977168798446655,0.16818244755268097,0.1715892255306244,1.7439999282942154e-05,0.9900000095367432
0,119,0.2201327532529831,0.11824410408735275,0.10188864916563034,1.9040000552195124e-05,0.9900000095367432
0,129,0.13376952707767487,0.06804188340902328,0.06572764366865158,2.064000000245869e-05,0.9900000095367432
0,139,0.11241919547319412,0.05141734331846237,0.06100185215473175,2.223999945272226e-05,0.9900000095367432
