epoch,step,train/loss,train/loss_12,train/loss_21,train/lr,train/tau
0,9,3.9965624809265137,1.9957635402679443,2.0007991790771484,1.4400000054592965e-06,0.9900000095367432
0,19,3.8147213459014893,1.9045292139053345,1.9101920127868652,3.0399999104702147e-06,0.9900000095367432
0,29,3.5614686012268066,1.7853367328643799,1.7761318683624268,4.640000042854808e-06,0.9900000095367432
0,39,3.215470314025879,1.6102585792541504,1.6052114963531494,6.2399999478657264e-06,0.9900000095367432
0,49,2.7520523071289062,1.3820306062698364,1.3700215816497803,7.839999852876645e-06,0.9900000095367432
0,59,2.1937172412872314,1.0939221382141113,1.0997951030731201,9.440000212634914e-06,0.9900000095367432
0,69,1.7115793228149414,0.8421531915664673,0.8694260716438293,1.1039999662898481e-05,0.9900000095367432
0,79,1.3031041622161865,0.6363072395324707,0.6667969822883606,1.264000002265675e-05,0.9900000095367432
0,89,0.8928026556968689,0.4363769292831421,0.4564257264137268,1.4240000382415019e-05,0.9900000095367432
0,99,0.6291905641555786,0.28140997886657715,0.3477805554866791,1.5839999832678586e-05,0.9900000095367432
0,109,0.3593006730079651,0.17445620894432068,0.1848444640636444,1.7439999282942154e-05,0.9900000095367432
0,119,0.22377806901931763,0.11416912078857422,0.10960894823074341,1.9040000552195124e-05,0.9900000095367432
0,129,0.11216878890991211,0.05163181573152542,0.06053697317838669,2.064000000245869e-05,0.9900000095367432
0,139,0.09047013521194458,0.03939215838909149,0.05107797682285309,2.223999945272226e-05,0.9900000095367432
0,149,0.06779924780130386,0.03373998403549194,0.03405926376581192,2.384000072197523e-05,0.9900000095367432
0,159,0.029443450272083282,0.013185061514377594,0.01625838875770569,2.5440000172238797e-05,0.9900000095367432
0,169,0.021720141172409058,0.01023886352777481,0.011481277644634247,2.7039999622502364e-05,0.9900000095367432
0,179,0.023635953664779663,0.013723984360694885,0.009911969304084778,2.8640000891755335e-05,0.9900000095367432
0,189,0.02582276612520218,0.014677256345748901,0.011145509779453278,3.0240000342018902e-05,0.9900000095367432
0,199,0.013653278350830078,0.006808780133724213,0.0068444982171058655,3.184000161127187e-05,0.9900000095367432
0,209,0.017750732600688934,0.0066778287291526794,0.011072903871536255,3.343999924254604e-05,0.9900000095367432
0,219,0.027651242911815643,0.014185771346092224,0.01346547156572342,3.504000051179901e-05,0.9900000095367432
0,229,0.02427930384874344,0.011750832200050354,0.012528471648693085,3.664000178105198e-05,0.9900000095367432
0,239,0.011420086026191711,0.006255917251110077,0.0051641687750816345,3.823999941232614e-05,0.9900000691413879
0,249,0.015199951827526093,0.006296470761299133,0.00890348106622696,3.984000068157911e-05,0.9900000691413879
0,259,0.013952821493148804,0.006589457392692566,0.007363364100456238,4.143999831285328e-05,0.9900000691413879
0,269,0.011496573686599731,0.005835622549057007,0.005660951137542725,4.303999958210625e-05,0.9900000691413879
